Sec,Ah,V,A,S,D 
378.35,10.0,66.77,0.0,0.0,0.0
378.55,6.0,67.77,0.0,0.0,0.0
378.76,17.0,67.77,0.0,0.0,0.0
378.97,10.0,67.77,0.0,0.0,0.0
379.17,9.0,64.77,0.0,0.0,0.0
379.37,13.0,62.77,0.0,0.0,0.0
379.58,6.0,66.77,0.0,0.0,0.0
379.78,20.0,58.77,0.0,0.0,0.0
379.99,10.0,65.77,0.0,0.0,0.0
380.19,14.0,58.77,0.0,0.0,0.0
380.4,18.0,67.77,0.0,0.0,0.0
380.61,6.0,59.77,0.0,0.0,0.0
380.81,21.0,67.77,0.0,0.0,0.0
381.02,19.0,64.77,0.0,0.0,0.0
381.23,20.0,58.77,0.0,0.0,0.0
381.44,17.0,64.77,0.0,0.0,0.0
381.64,12.0,66.77,0.0,0.0,0.0
381.85,8.0,64.77,0.0,0.0,0.0
382.05,11.0,63.77,0.0,0.0,0.0
382.26,14.0,58.77,0.0,0.0,0.0
382.46,5.0,64.77,0.0,0.0,0.0
382.67,21.0,65.77,0.0,0.0,0.0
382.88,12.0,64.77,0.0,0.0,0.0
383.08,13.0,64.77,0.0,0.0,0.0
383.3,13.0,61.77,0.0,0.0,0.0
383.5,19.0,60.77,0.0,0.0,0.0
383.72,21.0,60.77,0.0,0.0,0.0
383.94,8.0,66.77,0.0,0.0,0.0
384.15,17.0,59.77,0.0,0.0,0.0
384.37,9.0,66.77,0.0,0.0,0.0
384.59,14.0,63.77,0.0,0.0,0.0
384.8,7.0,65.77,0.0,0.0,0.0
385.02,18.0,61.77,0.0,0.0,0.0
385.22,13.0,66.77,0.0,0.0,0.0
385.44,14.0,58.77,0.0,0.0,0.0
385.64,9.0,67.77,0.0,0.0,0.0
385.84,8.0,68.77,0.0,0.0,0.0
386.06,20.0,62.77,0.0,0.0,0.0
386.27,13.0,63.77,0.0,0.0,0.0
386.47,11.0,63.77,0.0,0.0,0.0
386.67,20.0,59.77,0.0,0.0,0.0
386.88,12.0,60.77,0.0,0.0,0.0
387.08,6.0,68.77,0.0,0.0,0.0
387.28,12.0,63.77,0.0,0.0,0.0
387.5,9.0,60.77,0.0,0.0,0.0
387.7,10.0,64.77,0.0,0.0,0.0
387.92,9.0,67.77,0.0,0.0,0.0
388.12,11.0,64.77,0.0,0.0,0.0
388.33,13.0,65.77,0.0,0.0,0.0
388.54,14.0,59.77,0.0,0.0,0.0
388.76,18.0,63.77,0.0,0.0,0.0
388.98,13.0,64.77,0.0,0.0,0.0
389.19,15.0,64.77,0.0,0.0,0.0
389.4,10.0,61.77,0.0,0.0,0.0
389.61,7.0,62.77,0.0,0.0,0.0
389.82,5.0,65.77,0.0,0.0,0.0
390.03,18.0,62.77,0.0,0.0,0.0
390.24,7.0,68.77,0.0,0.0,0.0
390.46,11.0,60.77,0.0,0.0,0.0
390.67,7.0,66.77,0.0,0.0,0.0
390.87,19.0,62.77,0.0,0.0,0.0
391.08,6.0,66.77,0.0,0.0,0.0
391.29,7.0,58.77,0.0,0.0,0.0
391.5,16.0,64.77,0.0,0.0,0.0
391.7,16.0,60.77,0.0,0.0,0.0
391.91,19.0,64.77,0.0,0.0,0.0
392.12,10.0,63.77,0.0,0.0,0.0
392.32,10.0,66.77,0.0,0.0,0.0
392.52,9.0,65.77,0.0,0.0,0.0
392.73,20.0,62.77,0.0,0.0,0.0
392.93,13.0,58.77,0.0,0.0,0.0
393.13,21.0,62.77,0.0,0.0,0.0
393.33,6.0,66.77,0.0,0.0,0.0
393.54,20.0,64.77,0.0,0.0,0.0
393.75,13.0,64.77,0.0,0.0,0.0
393.96,21.0,64.77,0.0,0.0,0.0
394.17,13.0,62.77,0.0,0.0,0.0
394.38,15.0,59.77,0.0,0.0,0.0
394.59,6.0,58.77,0.0,0.0,0.0
394.79,9.0,61.77,0.0,0.0,0.0
395.01,14.0,61.77,0.0,0.0,0.0
395.21,10.0,60.77,0.0,0.0,0.0
395.42,9.0,68.77,0.0,0.0,0.0
395.62,17.0,64.77,0.0,0.0,0.0
395.83,11.0,65.77,0.0,0.0,0.0
396.04,16.0,63.77,0.0,0.0,0.0
396.25,8.0,65.77,0.0,0.0,0.0
396.46,17.0,58.77,0.0,0.0,0.0
396.66,5.0,62.77,0.0,0.0,0.0
396.88,15.0,66.77,0.0,0.0,0.0
397.08,7.0,64.77,0.0,0.0,0.0
397.29,16.0,64.77,0.0,0.0,0.0
397.49,18.0,67.77,0.0,0.0,0.0
397.69,9.0,65.77,0.0,0.0,0.0
397.89,19.0,62.77,0.0,0.0,0.0
398.1,12.0,59.77,0.0,0.0,0.0
398.31,8.0,62.77,0.0,0.0,0.0
398.51,10.0,62.77,0.0,0.0,0.0
398.73,19.0,65.77,0.0,0.0,0.0
398.93,18.0,61.77,0.0,0.0,0.0
399.15,11.0,68.77,0.0,0.0,0.0
399.36,16.0,67.77,0.0,0.0,0.0
399.57,18.0,61.77,0.0,0.0,0.0
399.77,11.0,62.77,0.0,0.0,0.0
399.98,21.0,68.77,0.0,0.0,0.0
400.18,16.0,66.77,0.0,0.0,0.0
400.4,13.0,67.77,0.0,0.0,0.0
400.61,9.0,65.77,0.0,0.0,0.0
400.81,6.0,65.77,0.0,0.0,0.0
401.03,11.0,59.77,0.0,0.0,0.0
401.24,5.0,61.77,0.0,0.0,0.0
401.45,17.0,58.77,0.0,0.0,0.0
401.65,13.0,59.77,0.0,0.0,0.0
401.86,19.0,62.77,0.0,0.0,0.0
402.07,14.0,62.77,0.0,0.0,0.0
402.28,15.0,67.77,0.0,0.0,0.0
402.49,19.0,59.77,0.0,0.0,0.0
402.69,7.0,59.77,0.0,0.0,0.0
402.89,9.0,64.77,0.0,0.0,0.0
403.09,6.0,62.77,0.0,0.0,0.0
403.3,19.0,61.77,0.0,0.0,0.0
403.52,12.0,64.77,0.0,0.0,0.0
403.72,14.0,66.77,0.0,0.0,0.0
403.93,17.0,68.77,0.0,0.0,0.0
404.13,14.0,60.77,0.0,0.0,0.0
404.34,9.0,59.77,0.0,0.0,0.0
404.55,11.0,66.77,0.0,0.0,0.0
404.75,14.0,62.77,0.0,0.0,0.0
404.96,14.0,60.77,0.0,0.0,0.0
405.17,12.0,67.77,0.0,0.0,0.0
405.37,5.0,68.77,0.0,0.0,0.0
405.59,8.0,62.77,0.0,0.0,0.0
405.79,11.0,64.77,0.0,0.0,0.0
405.99,7.0,65.77,0.0,0.0,0.0
406.19,8.0,59.77,0.0,0.0,0.0
406.4,7.0,66.77,0.0,0.0,0.0
406.6,14.0,67.77,0.0,0.0,0.0
406.82,21.0,62.77,0.0,0.0,0.0
407.03,5.0,63.77,0.0,0.0,0.0
0.21,17.0,62.77,0.0,0.0,0.0
0.42,18.0,68.77,0.0,0.0,0.0
0.64,9.0,58.77,0.0,0.0,0.0
0.85,16.0,61.77,0.0,0.0,0.0
1.07,17.0,63.77,0.0,0.0,0.0
1.28,12.0,68.77,0.0,0.0,0.0
1.49,13.0,60.77,0.0,0.0,0.0
1.7,5.0,61.77,0.0,0.0,0.0
1.92,19.0,59.77,0.0,0.0,0.0
2.14,5.0,68.77,0.0,0.0,0.0
2.36,21.0,68.77,0.0,0.0,0.0
2.57,19.0,58.77,0.0,0.0,0.0
2.77,6.0,60.77,0.0,0.0,0.0
2.99,9.0,63.77,0.0,0.0,0.0
3.21,8.0,66.77,0.0,0.0,0.0
3.42,8.0,68.77,0.0,0.0,0.0
3.64,7.0,64.77,0.0,0.0,0.0
3.84,5.0,64.77,0.0,0.0,0.0
4.05,13.0,59.77,0.0,0.0,0.0
4.26,6.0,63.77,0.0,0.0,0.0
4.47,5.0,64.77,0.0,0.0,0.0
4.68,9.0,60.77,0.0,0.0,0.0
4.89,14.0,65.77,0.0,0.0,0.0
5.1,5.0,67.77,0.0,0.0,0.0
5.31,8.0,60.77,0.0,0.0,0.0
5.52,17.0,66.77,0.0,0.0,0.0
5.73,10.0,65.77,0.0,0.0,0.0
5.94,5.0,61.77,0.0,0.0,0.0
6.15,17.0,59.77,0.0,0.0,0.0
6.35,5.0,60.77,0.0,0.0,0.0
6.56,12.0,59.77,0.0,0.0,0.0
6.76,14.0,62.77,0.0,0.0,0.0
6.98,7.0,65.77,0.0,0.0,0.0
7.18,12.0,68.77,0.0,0.0,0.0
7.39,17.0,61.77,0.0,0.0,0.0
7.6,21.0,63.77,0.0,0.0,0.0
7.8,14.0,66.77,0.0,0.0,0.0
8.01,5.0,67.77,0.0,0.0,0.0
8.22,12.0,58.77,0.0,0.0,0.0
8.42,16.0,59.77,0.0,0.0,0.0
8.63,16.0,62.77,0.0,0.0,0.0
8.84,19.0,63.77,0.0,0.0,0.0
9.05,5.0,58.77,0.0,0.0,0.0
9.26,17.0,68.77,0.0,0.0,0.0
9.47,13.0,64.77,0.0,0.0,0.0
9.68,15.0,65.77,0.0,0.0,0.0
9.89,8.0,68.77,0.0,0.0,0.0
10.1,17.0,65.77,0.0,0.0,0.0
10.32,21.0,58.77,0.0,0.0,0.0
10.52,19.0,64.77,0.0,0.0,0.0
10.72,18.0,62.77,0.0,0.0,0.0
10.93,11.0,64.77,0.0,0.0,0.0
11.14,7.0,65.77,0.0,0.0,0.0
11.34,11.0,63.77,0.0,0.0,0.0
11.55,18.0,63.77,0.0,0.0,0.0
11.76,9.0,58.77,0.0,0.0,0.0
11.98,6.0,67.77,0.0,0.0,0.0
12.18,16.0,65.77,0.0,0.0,0.0
12.39,21.0,65.77,0.0,0.0,0.0
12.6,12.0,61.77,0.0,0.0,0.0
12.81,15.0,68.77,0.0,0.0,0.0
13.02,19.0,59.77,0.0,0.0,0.0
13.24,21.0,61.77,0.0,0.0,0.0
13.45,8.0,61.77,0.0,0.0,0.0
13.65,14.0,58.77,0.0,0.0,0.0
13.87,12.0,66.77,0.0,0.0,0.0
14.07,5.0,64.77,0.0,0.0,0.0
14.27,6.0,68.77,0.0,0.0,0.0
14.48,16.0,58.77,0.0,0.0,0.0
14.7,9.0,65.77,0.0,0.0,0.0
14.9,17.0,68.77,0.0,0.0,0.0
15.11,14.0,61.77,0.0,0.0,0.0
15.31,14.0,67.77,0.0,0.0,0.0
15.52,17.0,59.77,0.0,0.0,0.0
15.72,15.0,60.77,0.0,0.0,0.0
15.94,13.0,67.77,0.0,0.0,0.0
16.15,21.0,60.77,0.0,0.0,0.0
16.36,10.0,66.77,0.0,0.0,0.0
16.56,15.0,65.77,0.0,0.0,0.0
16.77,14.0,61.77,0.0,0.0,0.0
16.99,7.0,64.77,0.0,0.0,0.0
17.19,20.0,68.77,0.0,0.0,0.0
17.41,5.0,61.77,0.0,0.0,0.0
17.61,15.0,60.77,0.0,0.0,0.0
17.82,9.0,67.77,0.0,0.0,0.0
18.03,15.0,64.77,0.0,0.0,0.0
18.23,10.0,61.77,0.0,0.0,0.0
18.44,21.0,61.77,0.0,0.0,0.0
18.64,19.0,67.77,0.0,0.0,0.0
18.84,21.0,58.77,0.0,0.0,0.0
19.05,9.0,61.77,0.0,0.0,0.0
19.26,15.0,64.77,0.0,0.0,0.0
19.47,17.0,66.77,0.0,0.0,0.0
19.67,18.0,61.77,0.0,0.0,0.0
19.88,19.0,66.77,0.0,0.0,0.0
20.09,5.0,60.77,0.0,0.0,0.0
20.3,19.0,60.77,0.0,0.0,0.0
20.5,16.0,65.77,0.0,0.0,0.0
20.7,18.0,61.77,0.0,0.0,0.0
20.92,18.0,68.77,0.0,0.0,0.0
21.13,7.0,61.77,0.0,0.0,0.0
21.33,8.0,65.77,0.0,0.0,0.0
21.55,15.0,68.77,0.0,0.0,0.0
21.76,19.0,68.77,0.0,0.0,0.0
21.97,15.0,63.77,0.0,0.0,0.0
22.17,10.0,60.77,0.0,0.0,0.0
22.38,7.0,59.77,0.0,0.0,0.0
22.59,19.0,67.77,0.0,0.0,0.0
22.8,5.0,58.77,0.0,0.0,0.0
23.0,11.0,64.77,0.0,0.0,0.0
23.21,13.0,65.77,0.0,0.0,0.0
23.41,18.0,63.77,0.0,0.0,0.0
23.62,20.0,63.77,0.0,0.0,0.0
23.83,9.0,58.77,0.0,0.0,0.0
24.04,10.0,58.77,0.0,0.0,0.0
24.25,9.0,66.77,0.0,0.0,0.0
24.45,11.0,64.77,0.0,0.0,0.0
24.66,6.0,68.77,0.0,0.0,0.0
24.87,14.0,66.77,0.0,0.0,0.0
25.08,8.0,64.77,0.0,0.0,0.0
25.28,20.0,59.77,0.0,0.0,0.0
25.49,20.0,63.77,0.0,0.0,0.0
25.7,5.0,63.77,0.0,0.0,0.0
25.9,8.0,67.77,0.0,0.0,0.0
26.11,21.0,60.77,0.0,0.0,0.0
26.32,12.0,67.77,0.0,0.0,0.0
26.53,6.0,65.77,0.0,0.0,0.0
26.73,6.0,60.77,0.0,0.0,0.0
26.94,16.0,64.77,0.0,0.0,0.0
27.15,10.0,67.77,0.0,0.0,0.0
27.36,16.0,66.77,0.0,0.0,0.0
27.56,5.0,62.77,0.0,0.0,0.0
27.77,8.0,58.77,0.0,0.0,0.0
27.98,16.0,65.77,0.0,0.0,0.0
28.19,20.0,58.77,0.0,0.0,0.0
28.4,12.0,61.77,0.0,0.0,0.0
28.61,19.0,67.77,0.0,0.0,0.0
28.81,11.0,62.77,0.0,0.0,0.0
29.03,14.0,64.77,0.0,0.0,0.0
29.23,17.0,64.77,0.0,0.0,0.0
29.44,14.0,66.77,0.0,0.0,0.0
29.65,14.0,62.77,0.0,0.0,0.0
29.85,9.0,64.77,0.0,0.0,0.0
30.06,6.0,63.77,0.0,0.0,0.0
30.27,20.0,67.77,0.0,0.0,0.0
30.48,13.0,61.77,0.0,0.0,0.0
30.69,5.0,64.77,0.0,0.0,0.0
30.89,10.0,67.77,0.0,0.0,0.0
31.11,13.0,60.77,0.0,0.0,0.0
31.32,6.0,58.77,0.0,0.0,0.0
31.53,14.0,65.77,0.0,0.0,0.0
31.74,5.0,68.77,0.0,0.0,0.0
31.95,7.0,62.77,0.0,0.0,0.0
32.17,10.0,68.77,0.0,0.0,0.0
32.37,7.0,64.77,0.0,0.0,0.0
32.58,8.0,61.77,0.0,0.0,0.0
32.78,6.0,61.77,0.0,0.0,0.0
33.0,10.0,67.77,0.0,0.0,0.0
33.21,19.0,65.77,0.0,0.0,0.0
33.42,9.0,68.77,0.0,0.0,0.0
33.63,15.0,67.77,0.0,0.0,0.0
33.84,19.0,65.77,0.0,0.0,0.0
34.06,20.0,68.77,0.0,0.0,0.0
34.27,6.0,58.77,0.0,0.0,0.0
34.48,19.0,58.77,0.0,0.0,0.0
34.69,11.0,64.77,0.0,0.0,0.0
34.89,16.0,59.77,0.0,0.0,0.0
35.09,16.0,63.77,0.0,0.0,0.0
35.3,13.0,66.77,0.0,0.0,0.0
35.51,16.0,60.77,0.0,0.0,0.0
35.72,9.0,58.77,0.0,0.0,0.0
35.93,17.0,65.77,0.0,0.0,0.0
36.13,20.0,62.77,0.0,0.0,0.0
36.35,15.0,66.77,0.0,0.0,0.0
36.56,14.0,58.77,0.0,0.0,0.0
36.77,14.0,67.77,0.0,0.0,0.0
36.98,10.0,66.77,0.0,0.0,0.0
37.2,19.0,59.77,0.0,0.0,0.0
37.41,5.0,62.77,0.0,0.0,0.0
37.62,5.0,58.77,0.0,0.0,0.0
37.83,10.0,62.77,0.0,0.0,0.0
38.03,7.0,63.77,0.0,0.0,0.0
38.24,12.0,65.77,0.0,0.0,0.0
38.44,6.0,58.77,0.0,0.0,0.0
38.65,10.0,65.77,0.0,0.0,0.0
38.85,21.0,60.77,0.0,0.0,0.0
39.06,17.0,62.77,0.0,0.0,0.0
39.28,21.0,64.77,0.0,0.0,0.0
39.5,6.0,62.77,0.0,0.0,0.0
39.7,18.0,65.77,0.0,0.0,0.0
39.91,21.0,61.77,0.0,0.0,0.0
40.12,6.0,65.77,0.0,0.0,0.0
40.34,7.0,67.77,0.0,0.0,0.0
40.55,9.0,63.77,0.0,0.0,0.0
40.75,5.0,62.77,0.0,0.0,0.0
40.96,16.0,60.77,0.0,0.0,0.0
41.18,10.0,62.77,0.0,0.0,0.0
41.38,19.0,63.77,0.0,0.0,0.0
41.59,14.0,64.77,0.0,0.0,0.0
41.8,20.0,58.77,0.0,0.0,0.0
42.0,21.0,66.77,0.0,0.0,0.0
42.22,12.0,64.77,0.0,0.0,0.0
42.43,6.0,61.77,0.0,0.0,0.0
42.63,9.0,64.77,0.0,0.0,0.0
42.84,17.0,60.77,0.0,0.0,0.0
43.04,5.0,65.77,0.0,0.0,0.0
43.26,6.0,64.77,0.0,0.0,0.0
43.46,5.0,65.77,0.0,0.0,0.0
43.68,15.0,66.77,0.0,0.0,0.0
43.88,20.0,63.77,0.0,0.0,0.0
44.08,12.0,59.77,0.0,0.0,0.0
44.3,15.0,65.77,0.0,0.0,0.0
44.5,16.0,63.77,0.0,0.0,0.0
44.71,21.0,60.77,0.0,0.0,0.0
44.92,6.0,62.77,0.0,0.0,0.0
45.13,15.0,67.77,0.0,0.0,0.0
45.34,8.0,63.77,0.0,0.0,0.0
45.56,20.0,65.77,0.0,0.0,0.0
45.76,9.0,61.77,0.0,0.0,0.0
45.96,20.0,58.77,0.0,0.0,0.0
46.17,8.0,63.77,0.0,0.0,0.0
46.38,16.0,65.77,0.0,0.0,0.0
46.59,21.0,62.77,0.0,0.0,0.0
46.8,18.0,58.77,0.0,0.0,0.0
47.01,21.0,60.77,0.0,0.0,0.0
47.22,8.0,67.77,0.0,0.0,0.0
47.42,19.0,66.77,0.0,0.0,0.0
47.64,11.0,61.77,0.0,0.0,0.0
47.85,20.0,64.77,0.0,0.0,0.0
48.06,6.0,59.77,0.0,0.0,0.0
48.26,19.0,66.77,0.0,0.0,0.0
48.47,14.0,60.77,0.0,0.0,0.0
48.67,16.0,60.77,0.0,0.0,0.0
48.88,5.0,65.77,0.0,0.0,0.0
49.09,12.0,63.77,0.0,0.0,0.0
49.3,19.0,61.77,0.0,0.0,0.0
49.51,17.0,65.77,0.0,0.0,0.0
49.72,7.0,60.77,0.0,0.0,0.0
49.93,15.0,66.77,0.0,0.0,0.0
50.15,14.0,64.77,0.0,0.0,0.0
50.36,15.0,60.77,0.0,0.0,0.0
50.57,7.0,65.77,0.0,0.0,0.0
50.78,6.0,68.77,0.0,0.0,0.0
50.99,12.0,64.77,0.0,0.0,0.0
51.2,21.0,58.77,0.0,0.0,0.0
51.41,19.0,67.77,0.0,0.0,0.0
51.61,20.0,61.77,0.0,0.0,0.0
51.83,15.0,63.77,0.0,0.0,0.0
52.04,15.0,61.77,0.0,0.0,0.0
52.24,19.0,64.77,0.0,0.0,0.0
52.46,6.0,61.77,0.0,0.0,0.0
52.67,20.0,61.77,0.0,0.0,0.0
52.88,11.0,64.77,0.0,0.0,0.0
53.09,15.0,67.77,0.0,0.0,0.0
53.3,13.0,66.77,0.0,0.0,0.0
53.51,9.0,59.77,0.0,0.0,0.0
53.72,17.0,62.77,0.0,0.0,0.0
53.94,10.0,65.77,0.0,0.0,0.0
54.15,9.0,63.77,0.0,0.0,0.0
54.36,10.0,58.77,0.0,0.0,0.0
54.56,14.0,59.77,0.0,0.0,0.0
54.77,8.0,61.77,0.0,0.0,0.0
54.98,11.0,65.77,0.0,0.0,0.0
55.2,8.0,61.77,0.0,0.0,0.0
55.4,15.0,58.77,0.0,0.0,0.0
55.61,21.0,68.77,0.0,0.0,0.0
55.82,18.0,65.77,0.0,0.0,0.0
56.03,21.0,63.77,0.0,0.0,0.0
56.24,19.0,68.77,0.0,0.0,0.0
56.44,20.0,63.77,0.0,0.0,0.0
56.65,16.0,58.77,0.0,0.0,0.0
56.86,8.0,66.77,0.0,0.0,0.0
57.07,12.0,63.77,0.0,0.0,0.0
57.27,10.0,64.77,0.0,0.0,0.0
57.48,9.0,58.77,0.0,0.0,0.0
57.69,13.0,60.77,0.0,0.0,0.0
57.9,8.0,59.77,0.0,0.0,0.0
58.1,13.0,67.77,0.0,0.0,0.0
58.31,14.0,65.77,0.0,0.0,0.0
58.53,18.0,60.77,0.0,0.0,0.0
58.73,16.0,61.77,0.0,0.0,0.0
58.94,20.0,65.77,0.0,0.0,0.0
59.14,9.0,63.77,0.0,0.0,0.0
59.35,16.0,68.77,0.0,0.0,0.0
59.55,5.0,66.77,0.0,0.0,0.0
59.76,14.0,59.77,0.0,0.0,0.0
59.97,20.0,63.77,0.0,0.0,0.0
60.19,10.0,65.77,0.0,0.0,0.0
60.39,12.0,65.77,0.0,0.0,0.0
60.6,20.0,67.77,0.0,0.0,0.0
60.82,12.0,67.77,0.0,0.0,0.0
61.02,11.0,62.77,0.0,0.0,0.0
61.24,10.0,59.77,0.0,0.0,0.0
61.45,14.0,63.77,0.0,0.0,0.0
61.66,21.0,58.77,0.0,0.0,0.0
61.86,17.0,62.77,0.0,0.0,0.0
62.07,10.0,60.77,0.0,0.0,0.0
62.28,17.0,65.77,0.0,0.0,0.0
62.48,11.0,65.77,0.0,0.0,0.0
62.69,17.0,66.77,0.0,0.0,0.0
62.89,15.0,65.77,0.0,0.0,0.0
63.1,7.0,68.77,0.0,0.0,0.0
63.3,21.0,58.77,0.0,0.0,0.0
63.5,18.0,59.77,0.0,0.0,0.0
63.71,18.0,62.77,0.0,0.0,0.0
63.91,10.0,67.77,0.0,0.0,0.0
64.12,13.0,64.77,0.0,0.0,0.0
64.33,5.0,59.77,0.0,0.0,0.0
64.53,14.0,67.77,0.0,0.0,0.0
64.74,6.0,63.77,0.0,0.0,0.0
64.94,8.0,64.77,0.0,0.0,0.0
65.16,5.0,68.77,0.0,0.0,0.0
65.37,8.0,67.77,0.0,0.0,0.0
65.57,19.0,59.77,0.0,0.0,0.0
65.78,20.0,65.77,0.0,0.0,0.0
65.98,19.0,61.77,0.0,0.0,0.0
66.19,21.0,64.77,0.0,0.0,0.0
66.4,9.0,64.77,0.0,0.0,0.0
66.6,18.0,64.77,0.0,0.0,0.0
66.81,21.0,65.77,0.0,0.0,0.0
67.02,20.0,67.77,0.0,0.0,0.0
67.23,8.0,61.77,0.0,0.0,0.0
67.44,8.0,67.77,0.0,0.0,0.0
67.66,11.0,59.77,0.0,0.0,0.0
67.86,19.0,64.77,0.0,0.0,0.0
68.08,10.0,64.77,0.0,0.0,0.0
68.29,11.0,66.77,0.0,0.0,0.0
68.49,17.0,66.77,0.0,0.0,0.0
68.7,9.0,63.77,0.0,0.0,0.0
68.92,12.0,68.77,0.0,0.0,0.0
69.13,14.0,65.77,0.0,0.0,0.0
69.34,19.0,66.77,0.0,0.0,0.0
69.55,8.0,66.77,0.0,0.0,0.0
69.76,19.0,59.77,0.0,0.0,0.0
69.97,21.0,65.77,0.0,0.0,0.0
70.17,10.0,68.77,0.0,0.0,0.0
70.37,11.0,65.77,0.0,0.0,0.0
70.59,10.0,65.77,0.0,0.0,0.0
70.8,8.0,63.77,0.0,0.0,0.0
71.02,12.0,62.77,0.0,0.0,0.0
71.22,15.0,59.77,0.0,0.0,0.0
71.44,14.0,60.77,0.0,0.0,0.0
71.64,15.0,64.77,0.0,0.0,0.0
71.85,5.0,61.77,0.0,0.0,0.0
72.06,20.0,65.77,0.0,0.0,0.0
72.27,14.0,62.77,0.0,0.0,0.0
72.49,17.0,63.77,0.0,0.0,0.0
72.69,7.0,61.77,0.0,0.0,0.0
72.9,7.0,59.77,0.0,0.0,0.0
73.1,19.0,60.77,0.0,0.0,0.0
73.32,5.0,65.77,0.0,0.0,0.0
73.52,5.0,65.77,0.0,0.0,0.0
73.73,8.0,64.77,0.0,0.0,0.0
73.94,20.0,68.77,0.0,0.0,0.0
74.15,8.0,63.77,0.0,0.0,0.0
74.36,19.0,59.77,0.0,0.0,0.0
74.56,13.0,68.77,0.0,0.0,0.0
74.77,8.0,65.77,0.0,0.0,0.0
74.99,6.0,63.77,0.0,0.0,0.0
75.19,9.0,60.77,0.0,0.0,0.0
75.4,18.0,64.77,0.0,0.0,0.0
75.61,15.0,59.77,0.0,0.0,0.0
75.82,6.0,58.77,0.0,0.0,0.0
76.03,8.0,67.77,0.0,0.0,0.0
76.24,7.0,65.77,0.0,0.0,0.0
76.44,9.0,63.77,0.0,0.0,0.0
76.65,15.0,66.77,0.0,0.0,0.0
76.85,12.0,68.77,0.0,0.0,0.0
77.06,10.0,58.77,0.0,0.0,0.0
77.28,8.0,58.77,0.0,0.0,0.0
77.49,13.0,62.77,0.0,0.0,0.0
77.69,16.0,67.77,0.0,0.0,0.0
77.9,5.0,67.77,0.0,0.0,0.0
78.1,15.0,59.77,0.0,0.0,0.0
78.32,5.0,59.77,0.0,0.0,0.0
78.53,21.0,65.77,0.0,0.0,0.0
78.74,9.0,59.77,0.0,0.0,0.0
78.94,7.0,62.77,0.0,0.0,0.0
79.15,18.0,61.77,0.0,0.0,0.0
79.36,15.0,65.77,0.0,0.0,0.0
79.56,13.0,62.77,0.0,0.0,0.0
79.77,15.0,67.77,0.0,0.0,0.0
79.99,14.0,65.77,0.0,0.0,0.0
80.2,14.0,59.77,0.0,0.0,0.0
80.4,11.0,61.77,0.0,0.0,0.0
80.62,20.0,59.77,0.0,0.0,0.0
80.82,11.0,64.77,0.0,0.0,0.0
81.04,10.0,64.77,0.0,0.0,0.0
81.25,12.0,68.77,0.0,0.0,0.0
81.46,16.0,58.77,0.0,0.0,0.0
81.66,8.0,66.77,0.0,0.0,0.0
81.88,8.0,66.77,0.0,0.0,0.0
82.08,17.0,61.77,0.0,0.0,0.0
82.3,14.0,62.77,0.0,0.0,0.0
82.5,17.0,61.77,0.0,0.0,0.0
82.71,19.0,62.77,0.0,0.0,0.0
82.92,6.0,65.77,0.0,0.0,0.0
83.12,6.0,59.77,0.0,0.0,0.0
83.34,20.0,61.77,0.0,0.0,0.0
83.54,6.0,58.77,0.0,0.0,0.0
83.74,5.0,62.77,0.0,0.0,0.0
83.95,7.0,60.77,0.0,0.0,0.0
84.16,5.0,67.77,0.0,0.0,0.0
84.37,15.0,60.77,0.0,0.0,0.0
84.57,14.0,68.77,0.0,0.0,0.0
84.79,7.0,59.77,0.0,0.0,0.0
85.0,15.0,67.77,0.0,0.0,0.0
85.2,13.0,64.77,0.0,0.0,0.0
85.41,14.0,58.77,0.0,0.0,0.0
85.61,7.0,60.77,0.0,0.0,0.0
85.82,12.0,59.77,0.0,0.0,0.0
86.02,18.0,67.77,0.0,0.0,0.0
86.23,19.0,61.77,0.0,0.0,0.0
86.44,18.0,64.77,0.0,0.0,0.0
86.65,20.0,64.77,0.0,0.0,0.0
86.87,13.0,60.77,0.0,0.0,0.0
87.07,18.0,63.77,0.0,0.0,0.0
87.27,18.0,61.77,0.0,0.0,0.0
87.48,18.0,58.77,0.0,0.0,0.0
87.69,12.0,66.77,0.0,0.0,0.0
87.89,20.0,59.77,0.0,0.0,0.0
88.1,8.0,65.77,0.0,0.0,0.0
88.31,19.0,61.77,0.0,0.0,0.0
88.52,7.0,64.77,0.0,0.0,0.0
88.73,21.0,65.77,0.0,0.0,0.0
88.94,14.0,67.77,0.0,0.0,0.0
89.14,21.0,68.77,0.0,0.0,0.0
89.35,19.0,62.77,0.0,0.0,0.0
89.55,7.0,63.77,0.0,0.0,0.0
89.76,5.0,63.77,0.0,0.0,0.0
89.97,17.0,68.77,0.0,0.0,0.0
90.17,21.0,67.77,0.0,0.0,0.0
90.37,6.0,58.77,0.0,0.0,0.0
90.58,16.0,58.77,0.0,0.0,0.0
90.78,11.0,58.77,0.0,0.0,0.0
90.99,12.0,63.77,0.0,0.0,0.0
91.2,13.0,63.77,0.0,0.0,0.0
91.4,19.0,68.77,0.0,0.0,0.0
91.62,16.0,66.77,0.0,0.0,0.0
91.83,14.0,65.77,0.0,0.0,0.0
92.04,13.0,64.77,0.0,0.0,0.0
92.25,16.0,63.77,0.0,0.0,0.0
92.45,18.0,59.77,0.0,0.0,0.0
